Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
gila dong cimahi wkwk najis,0,1,0,0,0,0,0,0,0
lagian nih kunyuk meributkan kawinan anak jokowi sudah berapa bulan iya make adalah,1,1,1,0,0,0,0,0,1
ikut menambahkan asing asing antek partai komunis indonesia yahudi kapitalis merangkap komunis,0,0,0,0,0,0,0,0,0
uniform resource locator unduh bokep video mahasiswi pecah perawan dosen gila ngentot,0,1,0,0,0,0,0,0,0
jangan takut america yahudi,0,0,0,0,0,0,0,0,0
menjadi berengsek bentuk pengecualian rasa terus tertindih selamat buat mu hari sempro semoga kaos boneknya bermanfaat,0,1,0,0,0,0,0,0,0
amat wartawan mewawancarai ya jelas setuju laaah,1,1,1,0,0,0,0,0,1
mata najwa debat jakarta anies sadis topengmu terbuka lebar malam biar warga daerah khusus ibukota menilai apa anda katakan pengecut,1,1,1,0,0,0,0,0,1
demikian siapa antek asing sebenarnya respect kinerja presiden jokowi beserta jajarannya lanjutkan pak jokowi anjing menggonggong kafilah berlalu,0,0,0,0,0,0,0,0,0
keren kapan umat buddha usir indonesia,1,0,0,1,1,0,0,0,0
cantik is in the eye of the beholder buat standar kecantikan international cacat buatku lesung pipi menambah nikmat uh,0,0,0,0,0,0,0,0,0
tempat jauh para cebong begitu kalutnya kalau ada dekat sini,0,1,0,0,0,0,0,0,0
dinda pertanyaannya apa kalau sosial gue,0,1,0,0,0,0,0,0,0
yang diwariskan anak cucu ilmu pengetahuan kelestarian alam banyak belajar cintai alam,0,0,0,0,0,0,0,0,0
tomohon merupakan pusat pembelajaran agama kristen katolik tempat khusus berdoa meditasi disebut bukit kasih sebuah tempat suci indah tenang tomohon international flower festival yn,0,0,0,0,0,0,0,0,0
aduh aduh gembel dilarang masuk,0,1,0,0,0,0,0,0,0
membuat kepalanya pening lagi beberapa istilah psikologi membuatnya membuka mesin pencarian terlebih untuk mengerti arti dibalik kata kata baginya asing satu yang membuatnya senang mengerjakan tugas,0,0,0,0,0,0,0,0,0
lo kalau kristen pasti bakal menyimpan mp3nya handphone,0,0,0,0,0,0,0,0,0
lidah buaya,0,0,0,0,0,0,0,0,0
tolak hoaks sukseskan pilihan kepala daerah damai kota kediri,0,0,0,0,0,0,0,0,0
beda tingkat intelektualitasnya meskipun bertemu orang sama ganti presiden,1,0,1,0,0,0,0,0,1
persebaran ekonomi kemakmuran kita jamin diterapkan adil merata madura dijadikan pusat ekonomi syariat jawa timur semua saudara semua makmur gus ipul mbak puti semua bersaudara semua makmur jawa timur bersaudara satria muda,0,0,0,0,0,0,0,0,0
siapa curi samping lelaki sekolah agama nih,0,0,0,0,0,0,0,0,0
kasiter beserta musyawarah pimpinan daerah tinjau sasaran fisik tentara nasional indonesia manunggal membangun desa komando distrik militer nyawa sasaran tentara nasional indonesia manunggal membangun desa berupa pembangunan unit rumah tipe pembuatan unit pendidikan anak usia dini kamp cina tua dibangun unit rumah kampung ketuapi unit rumah kampung serui laut pasir puti,0,0,0,0,0,0,0,0,0
kristen nusantara ada gerejanya malah gereja kristen jawa gereja kristen jawa,0,0,0,0,0,0,0,0,0
aku akun baru masa sisa checkout minggu sudah habis anjir bagaimana dong mau belanja nih,0,1,0,0,0,0,0,0,0
goblok nih alumni sampah,1,1,0,1,0,0,0,0,1
aku ronaldo pardede siswa katolik santo petrus kelas 1a 2b 3c,0,0,0,0,0,0,0,0,0
mengambang kayak tai jir,0,1,0,0,0,0,0,0,0
memek basah nih mas,0,1,0,0,0,0,0,0,0
buddha membunuhi islam myanmar,1,0,0,1,1,0,0,0,0
lebih rumah masjid rohingya dibakar teroris buddha begitu,1,0,0,1,1,0,0,0,0
imajinasi gue sama jebi modar ketabrak meteor,0,0,0,0,0,0,0,0,0
aktivis pencegahan hiv aids menduga pekerja seks komersial elmo pindah jayawijaya uniform resource locator,0,0,0,0,0,0,0,0,0
bodoh sial anak anjinggg maju kamu sini setan sweater mansoura,1,1,1,0,0,0,0,0,1
duh istilah kata pepatah tiada kenal mk tiada sayang pucuk dicinta ulam tiba berjodoh sebagaimana,0,0,0,0,0,0,0,0,0
tanya juragan silit,0,1,0,0,0,0,0,0,0
bhayangkara pembina keamanan ketertiban masyarakat kepolisian sektor campaka sambang warga sosialisasi anti hoaks menjelang pilihan kepala daerah,0,0,0,0,0,0,0,0,0
su pin siswi sekolah dasar katolik karya yosef kelas 6b istrinya ronaldo pardede sah,0,0,0,0,0,0,0,0,0
alumni demo bawang asing impor wkwk,0,0,0,0,0,0,0,0,0
mau bertanya admin bahas soal ekonomi hutang negara defisit bocor lain sebagainya dulu pas pelajaran ekonomi belajar bedanya uang kertas uang koin uang kartal dan uang giral kan kan,0,0,0,0,0,0,0,0,0
gus ipul mbak puti berkomitmen meningkatkan perhatian kaum ibu anak gus ipul puti,0,0,0,0,0,0,0,0,0
berhasil menyodorkan prestasi tokohnya tidak ada prestasi partainya yang muncul aksi menjelek menjelekkan lawan kasihan sih manis bego diperalat syahwat kekuasaan,1,1,0,1,0,0,0,0,1
hijrahlah terlambat yakin semua menjadi cebong,1,1,0,1,0,0,0,0,1
kaku berlagak gilakan membuat corak lagi cuba mengorak lagi terus bergerak ramai,0,0,0,0,0,0,0,0,0
sudah sana gih kebun binatang kandang buaya,0,0,0,0,0,0,0,0,0
semakin aneh rezim rakyat pintar mas bro terima kasih media sosial,0,0,0,0,0,0,0,0,0
berniaga katering makanan bila tempahan kursus kursus akan tanya tak hadir beragama hindu vegeterian memang beberapa kali saya sediakan menu walaupun untuk orang janganlah tunggu orang hormat kita buat,0,0,0,0,0,0,0,0,0
harusnya dewan perwakilan rakyat bubarkan tidak fungsinya menghabiskan anggaran ladang korupsi uang mahar lah,1,0,0,1,0,0,0,0,1
kalau mundur kemungkinan besar tak maulah merasa benar kalau dipecat menguntungkan pak gatot betul lus,1,0,1,0,0,0,0,0,1
diminta teduhkan tensi pilihan kepala daerah ulama malah menyatakan dukung jokowi mencalonkan diri sebagai presiden rakyat mau jokowi,0,0,0,0,0,0,0,0,0
lah mau pakai syariat islam tidak akhirnya bergantung manusia pelakunya negara negara ateis korupsi malah minim plus hidup damai sejahtera,0,0,0,0,0,0,0,0,0
ngewe ayo,0,1,0,0,0,0,0,0,0
kamu bong dengar jeritan petani dengar jeritan petani garam apa jangan kamu bolot akut pemerataan apa kamu maksud bong gue mohon sangat segeralah bersihkan kerak otak lumpur kamu sudah mengira,1,1,1,0,0,0,1,0,0
artis pilihan kepala daerah jawa timur ð ð ð artis artis ibu kota asal jawa timur kumpul musim pilihan kepala daerah siap siap artis dangdut ikut mendulang suara siap siap ya off airmu tambah fildan,0,0,0,0,0,0,0,0,0
kitab kalian merasa hina laporkan polisi kok jadi ke munafik hubungannya mewaspadai cebong kafir mengakui mengakui islam,1,1,0,1,1,0,0,0,0
bertuhan jalanan buku sulung pengembara tegar khairul jamain pengembaraan aktivis falsafah alam politik ekonomi budaya cinta bertuhan jalanan menemui kalian booth dewan tun razak pesta buku antarabangsa kuala lumpur apr mei,0,0,0,0,0,0,0,0,0
tak terbantahkan dialah goblok,1,1,0,1,0,0,0,0,1
negeri selamat cuma syarat lengserkan jokowi jaga negara kesatuan republik indonesia selamatkan negeri,1,0,1,0,0,0,0,0,1
mentang mentang berkuasa semua mau diambil bahkan kewenangan yudisial sarap,1,1,1,0,0,0,1,0,0
lesbi celaka uniform resource locator,0,0,0,0,0,0,0,0,0
kamu kalau mau jadi jablay pro belajar dulu enggak jangan langsung pap tete pap tete dong,1,1,1,0,0,0,0,0,1
mau tanya di lakukan ahok sukmawati joshua ge pamungkas saat ramai mengandung unsur penistaan agama dan penistaan agama bukan,1,0,1,0,1,0,0,0,0
kasihan warga daerah khusus ibukota cuma php dilantik anies kini batalkan janji kampanyenya soal uniform resource locator,1,0,1,0,0,0,0,0,1
usir buddha indonesia mereka diam melihat pembantaian uniform resource locator,1,0,0,1,1,0,0,0,0
bagaimana keluarga presiden indonesia jawaban semua keluarganya punya prioritas kisahnya masing masing ð,0,0,0,0,0,0,0,0,0
kali mencalonkan presiden kali gagal apa tolol namanya,1,1,1,0,0,0,0,0,1
sebutan kampret terlalu kejam arti simbolisnya dalam hal benderang tidur siang kepala terbalik bawah malah melek cari mangsa gelap malam,0,0,0,0,0,0,0,0,0
mungkin mbak mbak mas mas perlu kebelakang mengulas sejarah pancasila kenapa negara dulu terbentuk pancasila partai komunis indonesia ada berarti partai komunis indonesia berketuhanan dong,0,0,0,0,0,0,0,0,0
kita tonton partai kebangkitan bangsa partai kebelet banget lawan ppp partai pepet presiden siapa jadi pemenangnya,1,0,0,1,0,0,0,0,1
masyaallah indahnya melihat kedua tokoh tersebut allahu akbar,0,0,0,0,0,0,0,0,0
situs sangiran jawa tengah luas empat puluh delapan kilometer persegi ditetapkan unesco daftar warisan budaya dunia tahun,0,0,0,0,0,0,0,0,0
kabur pemain kamu yang dongok tribun kosong dipanjat haha ah payah kontol kontolan haha,1,1,0,1,0,0,0,1,0
ayah aku oku tangan kiri cacat alhamdulillah semua kerja boleh handle aku bersyukur ayah istimewa,0,0,0,0,0,0,0,0,0
tergolong asing baginya untung ia meminta kepada sesepuh pasar menggambarkan sebuah peta sederhana panduan baginya menelusuri lingkungan tanpa perlu takut tersesat mengingat,0,0,0,0,0,0,0,0,0
kang aher berhasil kartu perlindungan sosial bandara internasional jawa barat meningkatkan ekonomi rakyat jabar pembangunan generasi milenial nya yang nyata,0,0,0,0,0,0,0,0,0
abg generasi micin hafal kalau gesekan kontol memek nikmat uniform resource locator,0,1,0,0,0,0,0,0,0
sitip nih sitip,0,0,0,0,0,0,0,0,0
tidak meminta sekalian lengserkan jokowi biar sekalian kelihatan gobloknya,1,1,1,0,0,0,0,0,1
mahasiswa kocak cuma modus rakyat indonesia juta bukan orang sontoloyo,1,1,0,1,0,0,0,0,1
titit titit berhamburan keluar,0,1,0,0,0,0,0,0,0
hyunjin mau kejar kejaran kayak film hollywood lempar bom,0,0,0,0,0,0,0,0,0
lah kalau lesbi mana menganggap dirinya salah apa salahnya cinta kan maaf nih aku normal tidak pernah tanggap lesbi gay bisexual kesalahan aku hidup berdampingan sama orang orang dipandang sebelah sama,0,0,0,0,0,0,0,0,0
bagaimana junjungan kamu jam bilang gebuk jam jangan sweeping partai komunis indonesia,1,0,1,0,0,0,0,0,1
pak muslim menteri agama anda wajib jujur jelaskan isi alquran sebenarnya,0,0,0,0,0,0,0,0,0
kang sudrajat pak syaikhona didukung para ulama jawa barat insyaallah jadi gubernur jabar sudrajat syaikhu nomor tiga jawa barat asyik pilihan prabowo jawa barat,0,0,0,0,0,0,0,0,0
eh kamu partai komunis indonesia miband haha tinggal zaman jam besi mira,0,0,0,0,0,0,0,0,0
edan jauh jauh pbg purwokerto untuk ngeles,0,1,0,0,0,0,0,0,0
kasihan nih cewek cewek tidak pernah menonton bokep jadi melihat atlet buka baju langsung sange,0,1,0,0,0,0,0,0,0
ngentot apa enaknya crot luar,0,1,0,0,0,0,0,0,0
anggota dewan perwakilan rakyat nya yang dipotong,0,0,0,0,0,0,0,0,0
iya negara sangat tak pantas dipimpin seorang tak paham mengelola negara benar lengserkan jokowi,1,0,1,0,0,0,0,0,1
chadli cacat mala dembele diganti sama sama cacat sih,1,1,1,0,0,0,0,0,1
komisi pemberantasan korupsi periksa gubernur calon wakil gubernur sumatra utara ijeck sah,0,0,0,0,0,0,0,0,0
ruhut jangan jangan prabowo pernah strok fadhli zon jangan jangan ruhut gila indonesia lawyers club prabowo menyerang,0,1,0,0,0,0,0,0,0
wooyyy anjing ibumu pelacur pantas kelakuan kamu bejat dasar anak haram wkwk,1,1,0,1,0,0,0,1,0
bahan baru buat dibahas buat tahun depan bukan showtime doang bukan acara ada makhluk kampret yang dihebohkan fan belas sinting,1,1,0,1,0,0,0,0,1
buku lawas peranan agama moral pembangunan masyarakat ekonomi indonesia syafruddin prawinegara tahun harga minat,0,0,0,0,0,0,0,0,0
njinggg bencong banyak gaya pakai blok blok wa,1,1,1,0,0,0,0,1,0
adalah ceramah kalangan internal saya yakin pemuka agama mengkhutbahkan sama sama kayak istilah kafir non muslim agama islam domba tersesat agama kristen kalau dogma agama,0,0,0,0,0,0,0,0,0
kata cewek semua lelaki berengsek nah guys kalau kamu berengsek berbanggalah berarti kamu laki,0,1,0,0,0,0,0,0,0
provinsi gorontalo visi misi gubernur menjadikan sektor perikanan kelautan salah satu program prioritas peningkatan ekonomi kerakyatan pembangunan sektor perikanan kelautan diharapkan,0,0,0,0,0,0,0,0,0
tiap pulang mama selalu bertanya mana pacarnya suruh main kesini yaelah sama anakmu masih tergila gila sama orang kuriahh,0,0,0,0,0,0,0,0,0
adakan makanya kan mau nyanyi district sama jablay,0,1,0,0,0,0,0,0,0
ampun adem banget nih saudari fungsionaris ð ±ð ±ð ±,0,0,0,0,0,0,0,0,0
headline transaksi tunai dibatasi maksimal rupiah juta ekonomi terganggu,0,0,0,0,0,0,0,0,0
freeport bisa diganggu gugat tanya rezim orde baru yang bikin perjanjian abadi,0,0,0,0,0,0,0,0,0
dimaksud rg bukan al alquran iya yakin memang al alquran bukan kitab suci yakinlah maksud iya ahok tidak bermaksud menista agama lo oi tidak bisa lah bohong dasar kafir,1,1,1,0,1,0,0,0,0
gubernur indonesia,0,0,0,0,0,0,0,0,0
besok kalau prabowo mencalonkan presiden kalau teriak teriak negara kesatuan republik indonesia harga mati jangan dipercaya,1,0,1,0,0,0,0,0,1
ogah presiden kacung siapapun orangnya penting presiden kacung,1,1,1,0,0,0,0,0,1
kalau begini bagaimana rakyat curiga rezim sekarang anti islam pak uniform resource locator,1,0,1,0,1,0,0,0,0
katanya rakyat hidup susah rezim jokowi kok ke rusia,0,0,0,0,0,0,0,0,0
berak kamu,1,1,1,0,0,0,0,0,1
lihat setan jangan lah anda takut siapa tau setan sedang mencari saudaranya mungkin anda goblok ketik ketik,0,1,0,0,0,0,0,0,0
sih pasti memakai rohingya serang,1,0,1,0,0,0,0,0,1
iya memang kayak sih kadang umur sebegitu pada merokok orang tuanya terus kalau berbicara kayak kayak berbicara biasa gue kan sering berbicara anjing kontol di sini kalau marah,0,1,0,0,0,0,0,0,0
haha mampus selamat bergalau ria,1,1,1,0,0,0,0,0,1
apa berani bilang isu saracen digoreng serang lawan lawan jokowi,1,0,1,0,0,0,0,0,1
kampungan pendukung agus harimurti yudhoyono hypertext transfer protocol over secure socket layer co gmezpoylsy,1,1,0,1,0,0,0,0,1
warga semarang prihatin kontroversi puisi gus mus,0,0,0,0,0,0,0,0,0
model seksi sini ngentot direct message sama gue pret detail fr bule,0,1,0,0,0,0,0,0,0
persetan bocah kontol sok kerad kecewa sekolah ganti nama sok pemes kamu tong biar apa coba sekolah kamu kerjaannya cuma pacaran tidur sama jajan sok sok an bilang harga diri,1,1,1,0,0,0,0,1,0
layak bubarkan kita buat referendum rakyat bubarkan dewan perwakilan rakyat,1,0,0,1,0,0,0,0,1
setan perusak diet,0,1,0,0,0,0,0,0,0
kalau laporkan sekalian berarti fix kalau satu gerbong ð ð,0,0,0,0,0,0,0,0,0
enggak usah diingatkan dong kampret kamu,0,1,0,0,0,0,0,0,0
terima keputusan presiden kalau partai komunis indonesia muncul gebuk,1,0,0,1,0,1,0,0,0
minggu pertama digitasi minggu kedua rektifikasi proses pembaruan pbb layouting pbb menyenangkan sekali kp sini belajar map info global mapper arcgis sama autocad saya cacat apps tersebut,0,0,0,0,0,0,0,0,0
aduh bagaimana mata gue sipit banget padahal im not cina myself aduh sabar adikku,0,0,0,0,0,0,0,0,0
terima kasih pak gubernur atas pujiannya,0,0,0,0,0,0,0,0,0
islam pakai huruf gede semua wah tenang buta mata buta hati tidak hilang nurani kamu memilih semaumu jadi aku boleh memilih semauku adilkan kamu tidak mengerti makna keadilan,0,0,0,0,0,0,0,0,0
indonesia palsu tanah pelacuran,1,1,0,1,0,0,0,1,0
memang kamu tim pakai usaha produce semua orang mulai akhirnya ke titik tertinggi sana tim memang perform lancar cacat dilihat darimanapun tim lebih bagus pantas buat men,0,0,0,0,0,0,0,0,0
presiden jongos selalu menunggu aba tuan cina nya yang dibantai muslim bukan cina kafir,1,1,1,0,1,1,0,0,0
bani kampret otak micin banyak bertanya om bud pemerintah mesti keluar duit freeport kan mau habis kontrak nya mungkin om bud membantu,1,1,0,1,0,0,0,0,1
nih gue lengkapi videonya kitab suci adalah fiksi penista agama bernama,1,0,1,0,1,0,0,0,0
gus dur bersikap seorang pemimpin muslim ramah idealis mencintai perbedaan pluralisme keren,0,0,0,0,0,0,0,0,0
mantap ð ð ð,0,0,0,0,0,0,0,0,0
semua salah jokowi di rezim jahat diktator otoriter komunis kafir zalim inilah membuat organisasi papua merdeka mulai uniform resource locator,1,0,1,0,1,1,0,0,0
komunis keren,0,0,0,0,0,0,0,0,0
untung presidennya bapak jokowi mungkin kalau bukan beliau nih bandara mangkrak tengah jalan terima kasih bapak presiden ð ð salam periode,0,0,0,0,0,0,0,0,0
kepala unit binaan masyarakat inspektur polisi mt hutasoit melaksanakan sambang menyampaikan pesan pesan keamanan ketertiban masyarakat pilihan gubernur pilihan kepala daerah karyawan bank rakyat indonesia ranting muara damenra silit kawan kawan desa hutanagodang kecamatan muara kabupaten tap utara,0,0,0,0,0,0,0,0,0
meski banyak isu menerpa feminisme rasialisme bahkan lgbt kayak film mulan frozen remake live action cantik and the beast tetap salah satu kekuatan film animasi disney lagu lagunya bisa bikin penonton ikut sing along menyenangkan,0,0,0,0,0,0,0,0,0
seriawan hamid marah besar menilai presiden jajarannya berpotensi jadi penghianat bangsa terkutuklah kalian kelak terjadi petaka negeri,1,0,0,1,0,0,0,0,1
rezim plonga plongo kacung cina plonga plongo dungu haha,1,1,1,0,0,1,0,0,0
bom jiah,0,0,0,0,0,0,0,0,0
sudah kita jalan berdua sipit tinggalkan,0,0,0,0,0,0,0,0,0
gubernur membuat bangga bangsa indonesia,0,0,0,0,0,0,0,0,0
added video to playlist,0,0,0,0,0,0,0,0,0
bangkai wkwk kayak habis putus terus terngiang ngiang dulu itu yang memandikan kucing eeeeeee baik baik,0,1,0,0,0,0,0,0,0
haha bikin menonton ikutan sarap dadan kalau main main gitar,0,1,0,0,0,0,0,0,0
jokowi anti islam diusung lawan lawan politik buzzer rezim,1,0,1,0,1,0,0,0,0
barometernya terang pilihan kepala daerah daerah khusus ibukota pertahanan pada akhirnya tumbang kotak pemilih hasilnya gubernur akan membawa rahmat semua ð,0,0,0,0,0,0,0,0,0
semakin lama semakin terdedah luka cacat aku,0,0,0,0,0,0,0,0,0
pada ngeles om anies sandi,1,0,1,0,0,0,0,0,1
allah subhanahu wa taala tak paham toleransi dibuang belajar toleransi keindonesiaan gabung sabang merauke,1,1,0,1,1,0,0,0,0
jangan sedih kalau pas makan siang lihat sendok ada pasangannya garpu taplak ada pasangannya kok sama saja,0,0,0,0,0,0,0,0,0
banget rezim memang anti islam anti ulama buktinya uniform resource locator,1,0,0,1,1,0,0,0,0
cupu kamu bawa bawa squad,1,1,1,0,0,0,0,0,1
setuju usir keturunan arab india cina termasuk kamu zul uniform resource locator,1,0,0,1,0,1,0,0,0
jadi sebenarnya dokumen hasil tim pencari fakta munir tidak hilang hilang nyali politik jokowi apa kasus terjadi era mega,1,0,1,0,0,0,0,0,1
ayas kunyuk,0,1,0,0,0,0,0,0,0
badan pengawas pemilihan umum menyatakan partai keadilan persatuan indonesia lolos memenuhi syarat mengikuti pilihan kepala daerah liputan sctv,0,0,0,0,0,0,0,0,0
presiden yakin indonesia menjadi negara semakin besar kokoh kuat apabila ulama umara nya selalu beriringan menjaga tali silaturahmi jokowi ajak ulama sejukkan pemilihan kepala daerah,0,0,0,0,0,0,0,0,0
aku enggak dicepatkan lo akhirnya jijik sendiri woi iya ikutan tahan napas aku pas kejar kejaran,0,0,0,0,0,0,0,0,0
es degan negaranya kedutaan besar israel menjalin hubung diplomatik jokowi menjalin hubung diplomat es degan antek yahudi,0,0,0,0,0,0,0,0,0
salut atas keikhlasan bersedekah menghabiskan dana miliar,0,0,0,0,0,0,0,0,0
kunjungan anies turki tuai pujian ribuan warganet katanya gubernur apa presiden selengkapnya,0,0,0,0,0,0,0,0,0
kayak kamu terkutuk,1,1,1,0,0,0,0,0,1
hebat mengukur kadar keimanan seseorang kadarmu tak kamu lihat anda tergolong orang sudah picek mata hatinya,1,1,1,0,0,0,1,0,0
